"Date", "Timestamp", "Id", "Instrument", "Exchange", "Price", "Size"
"2021-09-22","1632326411780000000","609511672","ETH/USD","binance","3009.420000",".006300"
"2021-09-22","1632326411783000000","1064350098","BTC/USD","binance","43229.460000",".000430"
"2021-09-22","1632326411858000000","158876549","ETH/USD","coinbase-pro","3011.110000",".003305"
"2021-09-22","1632326411918000000","1064350099","BTC/USD","binance","43229.450000",".001290"
"2021-09-22","1632326411933000000","199242450","BTC/USD","bitstamp","43259.000000",".020000"
"2021-09-22","1632326411949000000","1064350100","BTC/USD","binance","43229.460000",".000010"
"2021-09-22","1632326411949000000","1064350101","BTC/USD","binance","43234.000000",".005220"
"2021-09-22","1632326411963000000","1064350102","BTC/USD","binance","43229.460000",".016680"
"2021-09-22","1632326411977000000","1064350103","BTC/USD","binance","43234.160000",".000580"
"2021-09-22","1632326412030000000","214133126","BTC/USD","coinbase-pro","43249.320000",".018136"
"2021-09-22","1632326412023000000","297608806","ETH/BTC","binance",".069603",".097100"
"2021-09-22","1632326412037000000","1064350104","BTC/USD","binance","43234.160000",".004260"
"2021-09-22","1632326412066000000","1064350105","BTC/USD","binance","43234.160000",".000010"
"2021-09-22","1632326412066000000","1064350106","BTC/USD","binance","43234.430000",".002160"
"2021-09-22","1632326412066000000","1064350107","BTC/USD","binance","43236.720000",".001040"
"2021-09-22","1632326412085000000","1064350108","BTC/USD","binance","43234.160000",".005770"
"2021-09-22","1632326412099000000","1064350109","BTC/USD","binance","43234.150000",".016680"
"2021-09-22","1632326412142000000","214133127","BTC/USD","coinbase-pro","43249.320000",".002232"
"2021-09-22","1632326412205000000","214133128","BTC/USD","coinbase-pro","43249.320000",".095200"
"2021-09-22","1632326412174000000","1064350110","BTC/USD","binance","43234.160000",".000230"
"2021-09-22","1632326412174000000","1064350111","BTC/USD","binance","43234.160000",".042950"
"2021-09-22","1632326412221000000","1064350112","BTC/USD","binance","43234.160000",".002310"
"2021-09-22","1632326412228000000","1064350113","BTC/USD","binance","43234.160000",".002340"
"2021-09-22","1632326412289000000","1064350114","BTC/USD","binance","43230.780000",".003900"
"2021-09-22","1632326412296000000","1064350115","BTC/USD","binance","43230.770000",".016680"
"2021-09-22","1632326412349000000","297608807","ETH/BTC","binance",".069600",".801800"
"2021-09-22","1632326412404000000","214133129","BTC/USD","coinbase-pro","43249.320000",".000050"
"2021-09-22","1632326412404000000","214133130","BTC/USD","coinbase-pro","43249.320000",".003759"
"2021-09-22","1632326412404000000","214133131","BTC/USD","coinbase-pro","43249.320000",".115619"
"2021-09-22","1632326412404000000","214133132","BTC/USD","coinbase-pro","43249.330000",".003759"
"2021-09-22","1632326412404000000","214133133","BTC/USD","coinbase-pro","43250.750000",".304303"
"2021-09-22","1632326412359000000","1064350116","BTC/USD","binance","43229.450000",".016680"
"2021-09-22","1632326412404000000","214133134","BTC/USD","coinbase-pro","43251.690000",".105009"
"2021-09-22","1632326412360000000","609511673","ETH/USD","binance","3009.420000",".796500"
"2021-09-22","1632326412360000000","609511674","ETH/USD","binance","3009.420000",".005300"
"2021-09-22","1632326412360000000","1064350117","BTC/USD","binance","43233.170000",".055800"
"2021-09-22","1632326412414000000","1064350118","BTC/USD","binance","43229.460000",".001170"
"2021-09-22","1632326412000000000","59114904516","ETH/USD","gemini","3011.550000",".204000"
"2021-09-22","1632326412000000000","59114904518","ETH/USD","gemini","3011.830000",".060712"
"2021-09-22","1632326412479000000","609511675","ETH/USD","binance","3009.430000",".006600"
"2021-09-22","1632326412480000000","609511676","ETH/USD","binance","3009.430000","1.477100"
"2021-09-22","1632326412480000000","609511677","ETH/USD","binance","3009.430000",".344500"
"2021-09-22","1632326412488000000","1064350119","BTC/USD","binance","43230.000000",".000450"
"2021-09-22","1632326412498000000","1064350120","BTC/USD","binance","43229.990000",".000600"
"2021-09-22","1632326412499000000","609511678","ETH/USD","binance","3009.600000",".259000"
"2021-09-22","1632326412554000000","158876550","ETH/USD","coinbase-pro","3011.240000","1.574570"
"2021-09-22","1632326412559000000","158876551","ETH/USD","coinbase-pro","3011.310000",".157507"
"2021-09-22","1632326412559000000","158876552","ETH/USD","coinbase-pro","3011.320000",".005362"
"2021-09-22","1632326412574000000","158876553","ETH/USD","coinbase-pro","3011.320000",".152145"
"2021-09-22","1632326412542000000","297608808","ETH/BTC","binance",".069610",".338300"
"2021-09-22","1632326412544000000","609511679","ETH/USD","binance","3009.600000","1.341000"
"2021-09-22","1632326412594000000","214133135","BTC/USD","coinbase-pro","43251.690000",".000207"
"2021-09-22","1632326412552000000","609511680","ETH/USD","binance","3009.590000",".338300"
"2021-09-22","1632326412552000000","1064350121","BTC/USD","binance","43230.000000",".023540"
"2021-09-22","1632326412588000000","1064350122","BTC/USD","binance","43230.000000",".000010"
"2021-09-22","1632326412618000000","609511681","ETH/USD","binance","3009.600000",".108800"
"2021-09-22","1632326412619000000","609511682","ETH/USD","binance","3009.870000",".332400"
"2021-09-22","1632326412717000000","214133136","BTC/USD","coinbase-pro","43251.690000",".002213"
"2021-09-22","1632326412728000000","1064350123","BTC/USD","binance","43234.160000",".004910"
"2021-09-22","1632326412749000000","1064350124","BTC/USD","binance","43234.160000",".001150"
"2021-09-22","1632326412000000000","837177433","BTC/USD","bitfinex","43236.000000",".000628"
"2021-09-22","1632326412000000000","837177434","BTC/USD","bitfinex","43236.000000",".199372"
"2021-09-22","1632326412763000000","1064350125","BTC/USD","binance","43234.160000",".000700"
"2021-09-22","1632326412763000000","1064350126","BTC/USD","binance","43237.240000",".005320"
"2021-09-22","1632326412811000000","609511683","ETH/USD","binance","3009.630000","2.400000"
"2021-09-22","1632326412811000000","609511684","ETH/USD","binance","3009.740000","4.000000"
"2021-09-22","1632326412811000000","609511685","ETH/USD","binance","3009.870000","1.267600"
"2021-09-22","1632326412918000000","214133137","BTC/USD","coinbase-pro","43251.690000",".050000"
"2021-09-22","1632326412985000000","158876554","ETH/USD","coinbase-pro","3011.770000",".006608"
"2021-09-22","1632326412932000000","1064350127","BTC/USD","binance","43236.810000",".005150"
"2021-09-22","1632326412955000000","1064350128","BTC/USD","binance","43236.810000",".014800"
"2021-09-22","1632326412960000000","1064350129","BTC/USD","binance","43236.810000",".006680"
"2021-09-22","1632326413023000000","609511686","ETH/USD","binance","3010.000000",".590600"
"2021-09-22","1632326413063000000","297608809","ETH/BTC","binance",".069610",".110700"
"2021-09-22","1632326413000000000","837177435","BTC/USD","bitfinex","43236.000000",".004790"
"2021-09-22","1632326413141000000","609511687","ETH/USD","binance","3010.000000",".044900"
"2021-09-22","1632326413213000000","214133138","BTC/USD","coinbase-pro","43251.690000",".000269"
"2021-09-22","1632326413163000000","609511688","ETH/USD","binance","3010.010000",".131200"
"2021-09-22","1632326413251000000","1064350130","BTC/USD","binance","43236.810000",".000510"
"2021-09-22","1632326413264000000","609511689","ETH/USD","binance","3010.000000",".005000"
"2021-09-22","1632326413288000000","609511690","ETH/USD","binance","3010.000000",".022600"
"2021-09-22","1632326413317000000","297608810","ETH/BTC","binance",".069611",".096100"
"2021-09-22","1632326413384000000","13128764","DOGE/USD","coinbase-pro",".215400","62.400000"
"2021-09-22","1632326413424000000","214133139","BTC/USD","coinbase-pro","43251.690000",".062487"
"2021-09-22","1632326413424000000","214133140","BTC/USD","coinbase-pro","43251.690000",".001730"
"2021-09-22","1632326413424000000","214133141","BTC/USD","coinbase-pro","43251.690000",".003759"
"2021-09-22","1632326413424000000","214133142","BTC/USD","coinbase-pro","43251.690000",".115624"
"2021-09-22","1632326413382000000","297608811","ETH/BTC","binance",".069611",".116300"
"2021-09-22","1632326413389000000","609511691","ETH/USD","binance","3010.010000","1.600000"
"2021-09-22","1632326413389000000","609511692","ETH/USD","binance","3010.010000",".005300"
"2021-09-22","1632326413440000000","214133143","BTC/USD","coinbase-pro","43251.690000",".000006"
"2021-09-22","1632326413440000000","214133144","BTC/USD","coinbase-pro","43251.700000",".003694"
"2021-09-22","1632326413000000000","837177436","BTC/USD","bitfinex","43236.000000",".005000"
"2021-09-22","1632326413485000000","158876555","ETH/USD","coinbase-pro","3011.730000",".512000"
"2021-09-22","1632326413517000000","158876556","ETH/USD","coinbase-pro","3011.730000",".012887"
"2021-09-22","1632326413535000000","1064350131","BTC/USD","binance","43236.810000",".200190"
"2021-09-22","1632326413543000000","609511693","ETH/USD","binance","3010.000000",".014000"
"2021-09-22","1632326413688000000","609511694","ETH/USD","binance","3010.000000",".006200"
"2021-09-22","1632326413722000000","199242464","ETH/USD","bitstamp","3010.120000",".700000"
"2021-09-22","1632326413722000000","199242465","ETH/USD","bitstamp","3010.110000","2.500000"
"2021-09-22","1632326413722000000","199242466","ETH/USD","bitstamp","3010.100000","5.760000"
"2021-09-22","1632326413722000000","199242467","ETH/USD","bitstamp","3010.100000",".300000"
"2021-09-22","1632326413722000000","199242468","ETH/USD","bitstamp","3009.950000","2.500000"
"2021-09-22","1632326413722000000","199242469","ETH/USD","bitstamp","3009.810000","9.090217"
"2021-09-22","1632326413722000000","199242470","ETH/USD","bitstamp","3009.800000","2.500000"
"2021-09-22","1632326413755000000","609511695","ETH/USD","binance","3010.000000",".020000"
"2021-09-22","1632326413722000000","199242471","ETH/USD","bitstamp","3009.660000","1.649783"
"2021-09-22","1632326413777000000","609511696","ETH/USD","binance","3010.000000",".150000"
"2021-09-22","1632326413778000000","609511697","ETH/USD","binance","3010.000000","2.778000"
"2021-09-22","1632326413806000000","609511698","ETH/USD","binance","3010.000000",".006200"
"2021-09-22","1632326413806000000","609511699","ETH/USD","binance","3009.620000",".023700"
"2021-09-22","1632326413806000000","609511700","ETH/USD","binance","3009.380000",".013300"
"2021-09-22","1632326413806000000","609511701","ETH/USD","binance","3009.280000",".106700"
"2021-09-22","1632326413834000000","1064350132","BTC/USD","binance","43236.820000",".003000"
"2021-09-22","1632326413887000000","158876557","ETH/USD","coinbase-pro","3011.110000",".083110"
"2021-09-22","1632326413907000000","13128765","DOGE/USD","coinbase-pro",".215400","277.500000"
"2021-09-22","1632326413907000000","13128766","DOGE/USD","coinbase-pro",".215400","861.700000"
"2021-09-22","1632326413892000000","1064350133","BTC/USD","binance","43236.820000",".001150"
"2021-09-22","1632326413892000000","609511702","ETH/USD","binance","3009.700000",".044500"
"2021-09-22","1632326413903000000","1064350134","BTC/USD","binance","43236.820000",".001640"
"2021-09-22","1632326414010000000","1064350135","BTC/USD","binance","43236.820000",".002530"
"2021-09-22","1632326414014000000","1064350136","BTC/USD","binance","43236.820000",".001120"
"2021-09-22","1632326414036000000","609511703","ETH/USD","binance","3009.640000",".560900"
"2021-09-22","1632326414036000000","609511704","ETH/USD","binance","3009.670000",".861300"
"2021-09-22","1632326414036000000","609511705","ETH/USD","binance","3009.670000",".738700"
"2021-09-22","1632326414036000000","609511706","ETH/USD","binance","3009.980000","1.616400"
"2021-09-22","1632326414036000000","609511707","ETH/USD","binance","3009.990000","2.990400"
"2021-09-22","1632326414036000000","609511708","ETH/USD","binance","3010.010000",".026400"
"2021-09-22","1632326414036000000","1064350137","BTC/USD","binance","43236.820000",".027490"
"2021-09-22","1632326414037000000","609511709","ETH/USD","binance","3010.010000",".312300"
"2021-09-22","1632326414037000000","609511710","ETH/USD","binance","3010.030000",".917800"
"2021-09-22","1632326414037000000","609511711","ETH/USD","binance","3010.280000",".043900"
"2021-09-22","1632326414037000000","609511712","ETH/USD","binance","3010.500000","1.006600"
"2021-09-22","1632326414037000000","609511713","ETH/USD","binance","3010.510000","3.535700"
"2021-09-22","1632326414037000000","609511714","ETH/USD","binance","3010.520000","10.100000"
"2021-09-22","1632326414039000000","297608812","ETH/BTC","binance",".069611","2.730000"
"2021-09-22","1632326414040000000","609511715","ETH/USD","binance","3010.600000",".144800"
"2021-09-22","1632326414040000000","609511716","ETH/USD","binance","3010.620000",".969900"
"2021-09-22","1632326414040000000","609511717","ETH/USD","binance","3010.700000",".007500"
"2021-09-22","1632326414040000000","609511718","ETH/USD","binance","3010.710000",".785300"
"2021-09-22","1632326414042000000","609511719","ETH/USD","binance","3009.980000",".693600"
"2021-09-22","1632326414042000000","609511720","ETH/USD","binance","3009.980000",".934600"
"2021-09-22","1632326414047000000","609511721","ETH/USD","binance","3009.980000","1.486600"
"2021-09-22","1632326414047000000","609511722","ETH/USD","binance","3010.020000",".321500"
"2021-09-22","1632326414054000000","297608813","ETH/BTC","binance",".069616",".157600"
"2021-09-22","1632326414054000000","297608814","ETH/BTC","binance",".069617",".158200"
"2021-09-22","1632326414054000000","297608815","ETH/BTC","binance",".069618",".002000"
"2021-09-22","1632326414054000000","297608816","ETH/BTC","binance",".069618",".219300"
"2021-09-22","1632326414060000000","297608817","ETH/BTC","binance",".069618",".229600"
"2021-09-22","1632326414000000000","59114908869","ETH/USD","gemini","3011.760000",".019000"
"2021-09-22","1632326414062000000","609511723","ETH/USD","binance","3010.520000","1.291300"
"2021-09-22","1632326414067000000","1064350138","BTC/USD","binance","43236.810000",".000300"
"2021-09-22","1632326414076000000","1064350139","BTC/USD","binance","43236.820000",".008300"
"2021-09-22","1632326414076000000","297608818","ETH/BTC","binance",".069622","4.190900"
"2021-09-22","1632326414077000000","609511724","ETH/USD","binance","3010.670000","1.006600"
"2021-09-22","1632326414079000000","609511725","ETH/USD","binance","3010.700000",".227900"
"2021-09-22","1632326414128000000","158876558","ETH/USD","coinbase-pro","3011.690000",".366712"
"2021-09-22","1632326414079000000","609511726","ETH/USD","binance","3010.700000",".227900"
"2021-09-22","1632326414081000000","609511727","ETH/USD","binance","3010.590000","1.660700"
"2021-09-22","1632326414081000000","609511728","ETH/USD","binance","3010.700000",".392100"
"2021-09-22","1632326414081000000","609511729","ETH/USD","binance","3010.830000",".003500"
"2021-09-22","1632326414081000000","609511730","ETH/USD","binance","3010.860000",".686800"
"2021-09-22","1632326414081000000","609511731","ETH/USD","binance","3010.880000","3.719900"
"2021-09-22","1632326414085000000","609511732","ETH/USD","binance","3010.880000","2.792800"
"2021-09-22","1632326414085000000","609511733","ETH/USD","binance","3010.900000","1.650200"
"2021-09-22","1632326414085000000","609511734","ETH/USD","binance","3011.050000","1.349800"
"2021-09-22","1632326414087000000","609511735","ETH/USD","binance","3011.050000",".167400"
"2021-09-22","1632326414089000000","609511736","ETH/USD","binance","3010.640000",".015600"
"2021-09-22","1632326414094000000","609511737","ETH/USD","binance","3011.070000",".150800"
"2021-09-22","1632326414094000000","609511738","ETH/USD","binance","3011.120000",".196000"
"2021-09-22","1632326414095000000","297608819","ETH/BTC","binance",".069630",".112100"
"2021-09-22","1632326414095000000","297608820","ETH/BTC","binance",".069630",".071900"
"2021-09-22","1632326414145000000","214133145","BTC/USD","coinbase-pro","43254.840000",".004481"
"2021-09-22","1632326414098000000","609511739","ETH/USD","binance","3011.120000",".693500"
"2021-09-22","1632326414100000000","297608821","ETH/BTC","binance",".069630",".172800"
"2021-09-22","1632326414102000000","609511740","ETH/USD","binance","3011.050000",".520200"
"2021-09-22","1632326414104000000","609511741","ETH/USD","binance","3011.050000",".150800"
"2021-09-22","1632326414000000000","837174911","ETH/USD","bitfinex","3010.500000",".001188"
"2021-09-22","1632326414106000000","1064350140","BTC/USD","binance","43236.820000",".204770"
"2021-09-22","1632326414000000000","837174913","ETH/USD","bitfinex","3010.600000",".006000"
"2021-09-22","1632326414106000000","1064350141","BTC/USD","binance","43236.820000",".006000"
"2021-09-22","1632326414106000000","1064350142","BTC/USD","binance","43236.820000",".006690"
"2021-09-22","1632326414106000000","1064350143","BTC/USD","binance","43236.820000",".243320"
"2021-09-22","1632326414000000000","837174915","ETH/USD","bitfinex","3010.700000",".006000"
"2021-09-22","1632326414106000000","609511742","ETH/USD","binance","3011.050000",".485000"
"2021-09-22","1632326414000000000","837174917","ETH/USD","bitfinex","3010.800000",".006000"
"2021-09-22","1632326414106000000","609511743","ETH/USD","binance","3011.120000","1.463200"
"2021-09-22","1632326414107000000","609511744","ETH/USD","binance","3011.120000",".138300"
"2021-09-22","1632326414155000000","214133146","BTC/USD","coinbase-pro","43254.850000",".346800"
"2021-09-22","1632326414156000000","158876559","ETH/USD","coinbase-pro","3011.710000",".154837"
"2021-09-22","1632326414000000000","837174919","ETH/USD","bitfinex","3010.900000",".006000"
"2021-09-22","1632326414000000000","837174924","ETH/USD","bitfinex","3011.000000",".006000"
"2021-09-22","1632326414156000000","158876560","ETH/USD","coinbase-pro","3011.720000",".154837"
"2021-09-22","1632326414000000000","837174926","ETH/USD","bitfinex","3011.000000",".006000"
"2021-09-22","1632326414000000000","837174928","ETH/USD","bitfinex","3011.000000","3.284598"
"2021-09-22","1632326414114000000","609511745","ETH/USD","binance","3011.140000",".200000"
"2021-09-22","1632326414114000000","609511746","ETH/USD","binance","3011.160000",".100000"
"2021-09-22","1632326414114000000","609511747","ETH/USD","binance","3011.180000","5.502000"
"2021-09-22","1632326414115000000","1064350144","BTC/USD","binance","43236.820000",".006680"
"2021-09-22","1632326414119000000","609511748","ETH/USD","binance","3010.870000","1.635000"
"2021-09-22","1632326414119000000","609511749","ETH/USD","binance","3011.050000",".139900"
"2021-09-22","1632326414121000000","609511750","ETH/USD","binance","3011.050000",".106000"
"2021-09-22","1632326414000000000","837174930","ETH/USD","bitfinex","3011.000000","3.321500"
"2021-09-22","1632326414000000000","837174931","ETH/USD","bitfinex","3011.000000",".038772"
"2021-09-22","1632326414142000000","1064350145","BTC/USD","binance","43237.800000",".029110"
"2021-09-22","1632326414000000000","837174938","ETH/USD","bitfinex","3011.100000",".006000"
"2021-09-22","1632326414000000000","837174940","ETH/USD","bitfinex","3011.200000",".006000"
"2021-09-22","1632326414000000000","837174942","ETH/USD","bitfinex","3011.300000",".006000"
"2021-09-22","1632326414000000000","837174944","ETH/USD","bitfinex","3011.300000",".281950"
"2021-09-22","1632326414000000000","837174946","ETH/USD","bitfinex","3011.300000",".106300"
"2021-09-22","1632326414000000000","837174948","ETH/USD","bitfinex","3011.300000",".150000"
"2021-09-22","1632326414147000000","609511751","ETH/USD","binance","3011.050000",".722800"
"2021-09-22","1632326414147000000","609511752","ETH/USD","binance","3011.210000","1.499100"
"2021-09-22","1632326414147000000","609511753","ETH/USD","binance","3011.230000",".403100"
"2021-09-22","1632326414195000000","609511754","ETH/USD","binance","3011.220000",".029300"
"2021-09-22","1632326414203000000","297608822","ETH/BTC","binance",".069629","2.399900"
"2021-09-22","1632326414000000000","837174950","ETH/USD","bitfinex","3011.300000","2.500000"
"2021-09-22","1632326414000000000","837174952","ETH/USD","bitfinex","3011.300000",".265200"
"2021-09-22","1632326414000000000","837174957","ETH/USD","bitfinex","3011.008384",".006000"
"2021-09-22","1632326414000000000","837174968","ETH/USD","bitfinex","3011.300000",".017650"
"2021-09-22","1632326414000000000","837174970","ETH/USD","bitfinex","3011.300000",".006000"
"2021-09-22","1632326414000000000","837174972","ETH/USD","bitfinex","3011.300000",".282000"
"2021-09-22","1632326414000000000","837174974","ETH/USD","bitfinex","3011.300000","2.500000"
"2021-09-22","1632326414000000000","837174976","ETH/USD","bitfinex","3011.300000",".515800"
"2021-09-22","1632326414000000000","837174978","ETH/USD","bitfinex","3011.300000",".017700"
"2021-09-22","1632326414000000000","837174980","ETH/USD","bitfinex","3011.300000",".001170"
"2021-09-22","1632326414000000000","837174982","ETH/USD","bitfinex","3011.400000",".004830"
"2021-09-22","1632326414000000000","837174984","ETH/USD","bitfinex","3011.400000",".001170"
"2021-09-22","1632326414000000000","837174986","ETH/USD","bitfinex","3011.500000",".006000"
"2021-09-22","1632326414000000000","837174988","ETH/USD","bitfinex","3011.500000",".163000"
"2021-09-22","1632326414214000000","609511755","ETH/USD","binance","3011.220000",".864300"
"2021-09-22","1632326414214000000","609511756","ETH/USD","binance","3011.040000",".965700"
"2021-09-22","1632326414214000000","609511757","ETH/USD","binance","3010.840000",".314500"
"2021-09-22","1632326414214000000","609511758","ETH/USD","binance","3010.800000",".072100"
"2021-09-22","1632326414214000000","609511759","ETH/USD","binance","3010.800000",".183300"
"2021-09-22","1632326414215000000","1064350146","BTC/USD","binance","43239.990000",".167100"
"2021-09-22","1632326414218000000","1064350147","BTC/USD","binance","43239.980000",".002790"
"2021-09-22","1632326414232000000","609511760","ETH/USD","binance","3010.810000","1.951100"
"2021-09-22","1632326414232000000","609511761","ETH/USD","binance","3010.810000","2.048900"
"2021-09-22","1632326414258000000","13128767","DOGE/USD","coinbase-pro",".215300","9.100000"
"2021-09-22","1632326414286000000","158876561","ETH/USD","coinbase-pro","3012.370000","1.260000"
"2021-09-22","1632326414256000000","1064350148","BTC/USD","binance","43239.980000",".011640"
"2021-09-22","1632326414270000000","297608823","ETH/BTC","binance",".069629",".116300"
"2021-09-22","1632326414274000000","609511762","ETH/USD","binance","3010.810000","1.111000"
"2021-09-22","1632326414279000000","1064350149","BTC/USD","binance","43239.990000",".050220"
"2021-09-22","1632326414000000000","837177437","BTC/USD","bitfinex","43236.000000",".024588"
"2021-09-22","1632326414328000000","609511763","ETH/USD","binance","3010.520000",".200000"
"2021-09-22","1632326414342000000","609511764","ETH/USD","binance","3010.520000",".699700"
"2021-09-22","1632326414342000000","609511765","ETH/USD","binance","3010.520000",".265900"
"2021-09-22","1632326414359000000","609511766","ETH/USD","binance","3010.490000",".084300"
"2021-09-22","1632326414369000000","609511767","ETH/USD","binance","3010.490000",".084300"
"2021-09-22","1632326414434000000","158876562","ETH/USD","coinbase-pro","3012.370000","1.540000"
"2021-09-22","1632326414434000000","158876563","ETH/USD","coinbase-pro","3011.960000",".034515"
"2021-09-22","1632326414434000000","158876564","ETH/USD","coinbase-pro","3011.920000",".366712"
"2021-09-22","1632326414434000000","158876565","ETH/USD","coinbase-pro","3011.880000","2.443773"
"2021-09-22","1632326414435000000","158876566","ETH/USD","coinbase-pro","3012.380000",".032119"
"2021-09-22","1632326414399000000","1064350150","BTC/USD","binance","43239.980000",".006000"
"2021-09-22","1632326414399000000","1064350151","BTC/USD","binance","43239.980000",".031420"
"2021-09-22","1632326414411000000","1064350152","BTC/USD","binance","43239.980000",".002790"
"2021-09-22","1632326414428000000","1064350153","BTC/USD","binance","43239.990000",".032680"
"2021-09-22","1632326414428000000","1064350154","BTC/USD","binance","43239.990000",".001290"
"2021-09-22","1632326414440000000","609511768","ETH/USD","binance","3010.480000",".006600"
"2021-09-22","1632326414440000000","609511769","ETH/USD","binance","3010.470000",".077700"
"2021-09-22","1632326414440000000","609511770","ETH/USD","binance","3010.180000",".665200"
"2021-09-22","1632326414000000000","837174991","ETH/USD","bitfinex","3011.400000",".010000"
"2021-09-22","1632326414000000000","837174992","ETH/USD","bitfinex","3011.600000",".006000"
"2021-09-22","1632326414000000000","837174993","ETH/USD","bitfinex","3011.700000",".006000"
"2021-09-22","1632326414000000000","837174994","ETH/USD","bitfinex","3011.700000",".047000"
"2021-09-22","1632326414514000000","158876567","ETH/USD","coinbase-pro","3011.620000",".038179"
"2021-09-22","1632326414515000000","214133147","BTC/USD","coinbase-pro","43254.840000",".005234"
"2021-09-22","1632326414515000000","214133148","BTC/USD","coinbase-pro","43254.840000",".006386"
"2021-09-22","1632326414506000000","13128768","DOGE/USD","coinbase-pro",".215500","18.000000"
"2021-09-22","1632326414533000000","609511771","ETH/USD","binance","3009.770000",".393700"
"2021-09-22","1632326414586000000","214133149","BTC/USD","coinbase-pro","43254.840000",".100000"
"2021-09-22","1632326414537000000","609511772","ETH/USD","binance","3009.630000",".436100"
"2021-09-22","1632326414539000000","297608824","ETH/BTC","binance",".069620",".393700"
"2021-09-22","1632326414542000000","1064350155","BTC/USD","binance","43239.980000",".027400"
"2021-09-22","1632326414563000000","1064350156","BTC/USD","binance","43239.990000",".003720"
"2021-09-22","1632326414632000000","214133150","BTC/USD","coinbase-pro","43254.850000",".000035"
"2021-09-22","1632326414632000000","214133151","BTC/USD","coinbase-pro","43261.250000",".000172"
"2021-09-22","1632326414596000000","297608825","ETH/BTC","binance",".069621",".172800"
"2021-09-22","1632326414599000000","609511773","ETH/USD","binance","3009.640000",".071800"
"2021-09-22","1632326414654000000","158876568","ETH/USD","coinbase-pro","3011.630000",".053552"
"2021-09-22","1632326414608000000","609511774","ETH/USD","binance","3009.640000",".112100"
"2021-09-22","1632326414619000000","1064350157","BTC/USD","binance","43239.990000",".000830"
"2021-09-22","1632326414000000000","837174995","ETH/USD","bitfinex","3010.700000",".200000"
"2021-09-22","1632326414651000000","609511775","ETH/USD","binance","3009.640000",".349900"
"2021-09-22","1632326414662000000","1064350158","BTC/USD","binance","43239.990000",".000580"
"2021-09-22","1632326414675000000","1064350159","BTC/USD","binance","43239.990000",".001000"
"2021-09-22","1632326414728000000","1064350160","BTC/USD","binance","43239.990000",".004910"
"2021-09-22","1632326414748000000","1064350161","BTC/USD","binance","43239.990000",".000250"
"2021-09-22","1632326414845000000","1064350162","BTC/USD","binance","43239.980000",".002520"
"2021-09-22","1632326414908000000","158876569","ETH/USD","coinbase-pro","3011.210000",".814230"
"2021-09-22","1632326414888000000","1064350163","BTC/USD","binance","43239.980000",".031060"
"2021-09-22","1632326414959000000","214133152","BTC/USD","coinbase-pro","43261.240000",".003394"
"2021-09-22","1632326414959000000","214133153","BTC/USD","coinbase-pro","43262.780000",".022419"
"2021-09-22","1632326414959000000","214133154","BTC/USD","coinbase-pro","43263.190000",".008790"
"2021-09-22","1632326414933000000","609511776","ETH/USD","binance","3009.630000",".033300"
"2021-09-22","1632326415038000000","214133155","BTC/USD","coinbase-pro","43264.030000",".000289"
"2021-09-22","1632326415061000000","214133156","BTC/USD","coinbase-pro","43263.150000",".005944"
"2021-09-22","1632326415061000000","158876570","ETH/USD","coinbase-pro","3011.200000",".173050"
"2021-09-22","1632326415061000000","214133157","BTC/USD","coinbase-pro","43264.030000",".005573"
"2021-09-22","1632326415061000000","158876571","ETH/USD","coinbase-pro","3011.190000",".856000"
"2021-09-22","1632326415045000000","609511777","ETH/USD","binance","3009.630000",".615800"
"2021-09-22","1632326415045000000","609511778","ETH/USD","binance","3009.630000",".988600"
"2021-09-22","1632326415052000000","609511779","ETH/USD","binance","3009.380000",".326000"
"2021-09-22","1632326415103000000","158876572","ETH/USD","coinbase-pro","3010.840000",".066096"
"2021-09-22","1632326415054000000","1064350164","BTC/USD","binance","43239.980000",".002300"
"2021-09-22","1632326415054000000","1064350165","BTC/USD","binance","43239.980000",".004910"
"2021-09-22","1632326415054000000","1064350166","BTC/USD","binance","43237.820000",".441150"
"2021-09-22","1632326415054000000","1064350167","BTC/USD","binance","43236.820000",".052130"
"2021-09-22","1632326415071000000","1064350168","BTC/USD","binance","43236.820000",".005000"
"2021-09-22","1632326415074000000","1064350169","BTC/USD","binance","43236.820000",".004000"
"2021-09-22","1632326415091000000","1064350170","BTC/USD","binance","43236.830000",".001910"
"2021-09-22","1632326415098000000","609511780","ETH/USD","binance","3009.380000",".071800"
"2021-09-22","1632326415099000000","609511781","ETH/USD","binance","3009.380000",".999900"
"2021-09-22","1632326415149000000","158876573","ETH/USD","coinbase-pro","3010.840000",".777545"
"2021-09-22","1632326415102000000","1064350171","BTC/USD","binance","43236.830000",".004990"
"2021-09-22","1632326415102000000","609511782","ETH/USD","binance","3009.380000",".071800"
"2021-09-22","1632326415136000000","1064350172","BTC/USD","binance","43236.820000",".003470"
"2021-09-22","1632326415254000000","1064350173","BTC/USD","binance","43236.820000",".000250"
"2021-09-22","1632326415258000000","609511783","ETH/USD","binance","3009.380000","1.244200"
"2021-09-22","1632326415266000000","297608826","ETH/BTC","binance",".069621",".172800"
"2021-09-22","1632326415346000000","609511784","ETH/USD","binance","3009.380000",".018200"
"2021-09-22","1632326415364000000","609511785","ETH/USD","binance","3009.370000",".010000"
"2021-09-22","1632326415410000000","1064350174","BTC/USD","binance","43236.830000",".011600"
